minimizedAffinity,ID,smiles
-5.08470,1082462,CC(C)(CC(=O)N1CCCC1)[NH2+]CC(=O)N1C[C@@H](F)C[C@H]1C#N
-7.85253,1082508,NC(=O)NC[C@@H]1CCCc2cc(S(=O)(=O)c3cccc(F)c3)ccc21
-6.54018,1082723,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2([NH2+]1)C(=O)Nc1ccc(Cl)cc12
-6.85292,1083390,O=S(=O)(c1ccccc1)c1cnc2c(N3CC[NH2+]CC3)cccc2c1
-6.98749,1083659,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1
-8.04557,1084430,CO[C@@H]1[C@H](O[P@@](=O)(S)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)C[C@@H]2O)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O
-9.19766,1084546,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O
-7.98527,1085699,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC[NH+]2CC[NH+](C(c3ccccc3)c3ccccc3)CC2)[C@H]1c1cccc([N+](=O)[O-])c1
-8.15953,1088750,CC(C)Cn1ncc2cc(Oc3ccc(F)cc3F)c(C(=O)NCC[NH+](C)C)cc21
-9.04605,1088751,CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1
-8.16561,1088752,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1
-6.15353,1088977,C[S@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
-8.27879,1089318,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1
-8.14588,1090089,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CCO)CCO)nc21
-7.01421,1090090,NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F
-6.53218,1090173,O=C(CO)N1CCC(c2n[nH]c(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1
-7.87749,1090479,CCn1cc(-c2ccnc3[nH]c(-c4cccc(C[NH+](C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1
-7.24735,1090488,C[C@@H]1CN(C(=O)[C@@H]2C[N@@H+](C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@H](C)[C@@]1(O)c1ccccc1
-7.51944,1090771,NC(=O)[C@@H](CCC(F)(F)F)N(Cc1ccc(-c2ncon2)cc1F)S(=O)(=O)c1ccc(Cl)cc1
-8.33563,1091644,C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn32)C1
-7.27414,1092581,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(CCO)S(C)(=O)=O)c(C3CC3)cc12
-5.98797,1092665,COCCOCCOc1ccc(C2=N[C@@](C)(C(=O)O)CS2)c(O)c1
-6.33708,1093458,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCC[NH2+]C)cc1)c1ccccc1
-7.12106,1094636,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCC[NH2+]C4)cc3)nc12
-6.12755,1094785,COc1ccc(C[C@@H](C)[NH2+]C[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1
-5.50420,1095097,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13
-6.57114,1095282,CN(C)C(=O)O[C@H]1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O
-6.35059,1095284,[NH3+][C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3c[nH]nn3)CS[C@H]12)c1ccc(O)cc1
-7.34759,1095930,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O[C@@H](C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1
-6.65017,1096146,CCC/[NH+]=C1\S/C(=C\c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C
-6.81218,1096380,CC(C)(C)c1[nH]c[nH+]c1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O
-8.08730,1096842,COC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)[C@H]1c1cccc([N+](=O)[O-])c1
-7.49816,1096882,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O
-9.30939,1096885,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O
-9.30976,1096896,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCNC(=O)NC4CCN(c5ccccn5)CC4)nc32)[C@H](O)[C@@H]1O
-7.05006,1097235,NS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2cccs2)cc1Cl
-6.78977,1097999,CCNc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C\[C@@H](C)[C@H](C)OC2=O
-8.65886,1159869,Nc1nc2c(ncn2CO[C@@H](CO)CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)c(=O)[nH]1
-7.40678,1162433,Nc1ncnc2c1ncn2CCOC[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O
-6.55078,1163488,CC[C@@]12C=C(C(=O)OC)n3c4c(c5ccccc53)CC[N@@H+](CCC1)[C@H]42
-9.42824,1164608,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c1
-6.34158,1164729,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O
-7.52535,1165342,CC[C@]12CCC[N@@H+]3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32
-7.67389,1165411,c1ccc(C2(c3ccccc3)OC[C@H]([C@@H]3CCCC[NH2+]3)O2)cc1
-7.93475,1171754,O=C(c1ccc(Oc2ccc(F)cc2)nc1)N1CCC[N@H+](C2CCC2)CC1
-6.71902,1171829,C[C@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ncc(C(F)(F)F)cc2F)CC1)C(F)(F)F
-9.12681,1171837,Cc1ccc(C(=O)Nc2ccc(C[NH+]3CC[NH+](C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12
-6.79583,1173055,C[NH2+]Cc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1
-8.35463,1173655,C[NH+](C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
-8.03321,1178103,CCCCCCc1cc([S@@](C)(=N)=O)cc2c(=O)c3cc(C(=O)O)ccc3oc12
-7.96727,1178725,CC(C)Oc1cccc(CC(=O)N2CCC[C@](CC[N@+]34CC[C@](c5ccccc5)(CC3)CC4)(c3ccc(Cl)c(Cl)c3)C2)c1
-6.83923,1178861,C[C@H](C[NH2+]CC[NH2+]C[C@@H](C)N1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O)N1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O
-5.20811,1180074,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1
-4.95095,1180156,CCOC[C@@H](O)COc1ccc(NC(=O)CC[S+](C)C)cc1
-6.13710,1180484,C[N+](C)(CC(=O)Nc1ccccc1)CC(=O)Nc1ccccc1
-7.54663,1181731,COCCOCCOCCOCCOC(=O)OC[n+]1ccc(N/C(NC#N)=[NH+]/CCCCCCOc2ccc(Cl)cc2)cc1
-5.92204,1182165,COc1ccc2[nH]c3ccc4cc[n+](CC[NH+]5CCC(C6CC[NH+](CC[n+]7ccc8ccc9[nH]c%10ccc(OC)cc%10c9c8c7)CC6)CC5)cc4c3c2c1
-6.76682,1182247,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC
-6.33966,1182714,C[NH2+]CCCOc1cc(F)c(-c2c(Cl)nc3ncnn3c2N[C@@H](C)C(F)(F)F)c(F)c1
-5.52841,1183040,Cc1c(CCO)sc[n+]1CCCCCCCCCCCC[n+]1csc(CCO)c1C
-8.86446,1183060,NS(=O)(=O)c1cc(S(=O)(=O)[O-])c(NCc2ccco2)cc1Oc1ccccc1
-8.71240,1183349,C[NH2+]CC(=O)OCc1cccnc1N(C)C(=O)O[C@H](C)[n+]1cnn(C[C@](O)(c2cc(F)ccc2F)[C@@H](C)c2nc(-c3ccc(C#N)cc3)cs2)c1
-7.94745,1183717,C=CCNc1nc(NCC=C)nc(N2CC[NH+](C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1
-6.36098,1184904,C=CCNc1c(O)cc2c(O)c1C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(\C)C(=O)N2
-6.67545,1185241,CC/N=c1\cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C
-8.53950,1185260,COc1cc(-c2ccc(-n3nc(-c4ccccc4)n[n+]3-c3ccc([N+](=O)[O-])cc3)c(OC)c2)ccc1-n1nc(-c2ccccc2)n[n+]1-c1ccc([N+](=O)[O-])cc1
-7.43926,1185568,CCN1/C(=C\C=C/C=C/c2sc3ccccc3[n+]2CC)Sc2ccccc21
-6.32902,1185703,O=C(O)C(=O)Nc1nc(-c2ccc3c(c2)OCCO3)cs1
-5.67532,1186579,C[N@@+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
-6.86393,1186581,Cc1ccc(-c2cc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@H]4CC[C@@H]3[N@@H+]4C)on2)cc1
-7.90341,1186894,CC(=O)[C@]1([NH3+])Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](O)[C@H](O)CO2)C1)C(=O)c1ccccc1C3=O
-7.88222,1187120,CN(CCC=C1c2ccccc2CCc2ccccc21)C(=O)CCC[NH3+]
-5.76515,1187417,CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1
-6.32213,1187445,[NH3+]C[C@H]1CC[C@H](C(=O)Oc2ccc(CCC(=O)O)cc2)CC1
-4.75990,1187562,O[C@H](CCl)C[NH+]1CC[N+]2(CC1)CC[N+]1(CC[NH+](C[C@@H](O)CCl)CC1)CC2
-6.03869,1187646,[NH3+]CCCC(=O)OCC[NH+]1CC[NH+](CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
-6.72992,1187833,OC(c1ccccc1)(c1ccccc1)[C@]12CC[N@+](CCOCc3ccccc3)(CC1)CC2
-6.56564,1188181,O=c1oc(CC[NH+]2CCN(c3ccccc3)CC2)c(-c2ccc(Cl)cc2)o1
-6.91721,1188530,O=c1oc(CC[NH+]2CCN(c3ccccc3)CC2)c(-c2ccc(F)cc2)o1
-8.89680,1189025,C=C(Br)C(=O)Nc1cc(C(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCNC(N)=[NH2+])n(C)c4)n(C)c3)n(C)c2)n(C)c1
-5.64428,1189513,O=C1O[C@H](C[NH+]2CCOCC2)CN1/N=C/c1ccc([N+](=O)[O-])o1
-7.24398,1190199,CN(C(=O)C(c1ccccc1)c1ccccc1)[C@H](C[N@@H+]1CC[C@H](O)C1)c1ccccc1
-6.94330,1190262,CCCCCCCCNC(=[NH2+])NC(=[NH2+])NCc1ccc(Cl)c(Cl)c1
-7.04744,1190737,Cc1cc(/C=C/c2ccccc2OC[C@H](O)C[NH2+]C(C)(C)C)on1
-5.42442,1191989,OCC[NH+]1CC[NH+](CCCN2c3cc(C(F)(F)F)ccc3Sc3sccc32)CC1
-7.24268,1192237,Clc1ccc(/C(Cn2ccnc2)=N/Nc2c(Cl)cccc2Cl)s1
-5.39294,1192913,COc1ccc(CC[N@@H+](C)CCCN2Cc3cc(OC)c(OC)cc3C2=O)cc1OC
-5.61557,1193886,CS(=O)(=O)Nc1ccc(OC[C@@H](O)C[NH2+]CCOc2ccc(-n3ccnc3)cc2)cc1
-8.18249,1193948,CCOC(=O)COc1ccc2c(c1)C[C@@H]([NH2+]C[C@H](O)c1cccc(Cl)c1)CC2
-7.68687,1194161,CCCCCCCCN=c1ccn(CCCCCCCC)cc1
-6.60311,1194325,O=C(O[C@H]1C[N@+]2(CCCOc3ccccc3)CC[C@H]1CC2)C(O)(c1cccs1)c1cccs1
-9.32366,1195136,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](OC(=O)C[NH3+])CC4)c3)c2C1
-7.67173,1197051,C[C@H](COc1ccccc1)[NH2+][C@@H](C)[C@H](O)c1ccc(O)cc1
-6.14246,1197091,O=C(C[C@H]1[NH2+]CCC[C@@H]1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O
-6.67402,1197578,CCOC(=O)c1c[nH]c2cc(OCC3CC3)c(OCC3CC3)cc2c1=O
-7.33739,1197792,C=CCc1cc(-c2cc(CC=C)c(O)c(C[NH+](CC)CC)c2)cc(C[NH+](CC)CC)c1O
-7.08889,1198855,CC(C)(CC1Cc2ccccc2C1)[NH2+]C[C@@H](O)COc1cc(CCC(=O)O)cc(F)c1F
-4.89120,1198857,OCc1cc([C@@H](O)C[NH2+]CCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O
-5.92394,1199307,CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1
-7.69484,1199324,C[C@@H](O[C@H]1OCC[N@@H+](Cc2nn(P(=O)(O)O)c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
-5.28369,1200356,CC1(C)S[C@@H]2[C@H](NC(=O)C3([NH3+])CCCCC3)C(=O)N2[C@H]1C(=O)O
-6.76036,1200412,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1
-5.20563,1200436,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
-6.27417,1200453,CCCCCCCCCCCCCCCCCCCCCCO
-6.43082,1200472,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21
-7.59113,1200522,COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1
-6.73506,1200598,CC/C(=C(/CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1
-4.82660,1200607,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
-5.67135,1200624,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C
-7.13540,1200645,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OP(=O)(O)O
-5.86765,1200661,CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)OC(C)C)[C@@H](O)C[C@H]1O
-6.86514,1200666,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](O)C4CC4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
-5.89646,1200774,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
-6.15869,1200799,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O
-6.08018,1200807,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC
-5.89431,1200854,CCCCCCCCCC(=O)OCC[NH+]1CC[NH+](CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
-5.57907,1200866,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br
-6.88425,1200910,CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1
-5.91639,1200934,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC
-6.57242,1200946,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C
-6.94608,1200963,CCNC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O
-7.36399,1200971,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H]([NH3+])c3ccccc3)[C@H]2SC1
-6.80258,1201016,COCC1=C(C(=O)O[C@@H](C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1
-5.95397,1201039,NS(=O)(=O)c1cc2c(cc1Cl)[NH+]=C(CSCc1ccccc1)NS2(=O)=O
-8.33126,1201046,[NH3+]Cc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12
-5.88958,1201048,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C
-6.18705,1201087,C=CC[N@@H+]1C[C@H](C(=O)N(CCC[NH+](C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
-5.01148,1201131,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2
-6.54655,1201134,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1
-5.86265,1201139,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
-5.62222,1201146,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
-5.98916,1201147,CCCC[C@H](CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1
-5.43792,1201151,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C
-7.58074,1201165,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C
-5.75850,1201195,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21
-9.42820,1201197,C[C@H]([NH3+])C(=O)N[C@@H](C)C(=O)N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]21
-7.67091,1201203,C[N@@H+]1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2
-6.31008,1201206,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([NH+]3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[NH+]1CC[N+](C)(C)CC1
-6.11378,1201207,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O
-5.87241,1201210,CCC(=O)c1ccc2c(c1)N(C[C@H](C)[NH+](C)C)c1ccccc1S2
-7.13877,1201216,Cc1ccccc1N1CC[NH+](CCc2nnc3n2CCCC3)CC1
-8.19559,1201218,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1
-7.05980,1201224,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1
-4.82530,1201229,CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1
-7.34076,1201231,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O
-6.02754,1201242,CC(C)[NH2+]CCCC1(C(N)=O)c2ccccc2-c2ccccc21
-5.22064,1201243,CN(C)/C=N/c1c(I)cc(I)c(CCC(=O)O)c1I
-5.92029,1201244,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H]([NH+]6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1
-6.74411,1201245,C[NH+](C)CCO[C@H](c1ccccc1)c1ccc(Br)cc1
-5.16308,1201250,CCN(CC)C(=O)[C@@H]1C[N@H+]2CCc3cc(OC)c(OC)cc3[C@H]2C[C@H]1OC(C)=O
-7.79307,1201251,Oc1ccc(CCCC[NH2+]C[C@H](O)c2ccc(O)c(O)c2)cc1
-6.59623,1201256,COc1cc(C(=O)NCc2ccc(OCC[NH+](C)C)cc2)cc(OC)c1OC
-6.82024,1201263,CC[NH+](CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
-6.64368,1201266,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1
-7.28992,1201271,CC(C)(C)c1ccc(C[NH+]2CC[NH+]([C@@H](c3ccccc3)c3ccc(Cl)cc3)CC2)cc1
-5.53555,1201273,C[C@H](Cc1ccc2c(c1)OCO2)[NH2+]C[C@@H](O)c1ccc(O)c(O)c1
-7.29180,1201281,O=C(O)CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1
-7.85545,1201289,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@@H]2C[C@@H](CCC)C[N@@H+]2C)[C@H](C)Cl)O[C@@H]1SC
-6.32980,1201302,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O
-8.90959,1201304,CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21
-5.48190,1201308,CC(C)[NH2+][C@@H](C)Cc1ccc(I)cc1
-7.37157,1201314,CC(C)[C@H]([NH3+])C(=O)OC[C@@H](CO)OCn1cnc2c(=O)[nH]c(N)nc21
-5.59041,1201322,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1
-5.78543,1201328,CCC(=O)c1ccc2c(c1)N(CCC[NH+]1CC[NH+](CCO)CC1)c1ccccc1S2
-7.65504,1201336,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O
-5.94847,1201342,C[N@@H+]1CCC[C@@H](CC2c3ccccc3Sc3ccccc32)C1
-7.50069,1201348,Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O
-6.73238,1201352,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H]([NH+]6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1
-6.51172,1201356,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2[N@@H+](C)C1
-5.45404,1201362,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl
-8.73941,1201369,Nc1nc2c(ncn2[C@@H]2O[C@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H]2O)c(=O)[nH]1
-8.46256,1201370,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H]1F
-6.86362,1201375,CC1(C)CCSc2ccc(C#Cc3ccc(C(=O)O)cn3)cc21
-5.64287,1201377,CCCC[C@@](C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O
-6.29984,1201379,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O
-5.57940,1201388,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F
-5.97844,1201389,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)O
-5.52468,1201390,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F
-6.90103,1201391,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21
-8.86322,1201395,Nc1nc2c(ncn2[C@H]2C=C[C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)C2)c(=O)[nH]1
-5.83231,1201400,COc1ccc2nc3n(c2c1)SCc1c(C)c(OC)c(C)c[n+]1-3
-5.89322,1201402,CC[C@H](OC(C)=O)C(C[C@H](C)[NH3+])(c1ccccc1)c1ccccc1
-5.68396,1201406,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C[C@@H](O)CC[C@@H]4[C@H]3CC[C@@]21C
-5.95126,1201407,CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O
-6.73010,1201746,C#CC[C@@H](Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
-5.81244,1201747,C[NH+]1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1
-6.67283,1201752,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1
-7.25380,1201758,O=C(O)CCC[NH+]1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1
-6.26059,1201760,[NH3+][C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1
