minimizedAffinity,ID,SMILES
-5.94888,1572,CC[NH2+][C@@H]1C[C@H]([NH3+])[C@@H](O[C@H]2OC(C[NH3+])=CC[C@H]2[NH3+])[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H]([NH2+]C)[C@H]1O
-6.68182,1575,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
-5.83394,1584,CC(=O)c1ccc2c(c1)N(CCC[NH+]1CCC(CCO)CC1)c1ccccc1S2
-4.01607,1585,O=C(CCBr)N1CCN(C(=O)CCBr)CC1
-5.29466,1586,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
-5.86888,1591,C[NH+](C)[C@@H]1C(=O)[C@H](C(N)=O)C(=O)[C@@]2(O)C(=O)[C@@H]3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12
-7.00074,1599,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1
-7.09886,1601,O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)[O-])CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12
-7.29509,1605,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1
-9.46612,1622,Nc1nc2ncc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1
-6.07792,1623,Cc1cccc(C[NH+]2CC[NH+]([C@H](c3ccccc3)c3ccc(Cl)cc3)CC2)c1
-7.16826,1639,COCCCOc1cc(C[C@@H](C[C@H]([NH3+])[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC
-7.01781,1641,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O
-6.36276,1644,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H]([NH3+])c3ccc(O)cc3)[C@H]2SC1
-5.96126,1648,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@H]1c1cccc2nonc12
-7.46299,1652,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl
-6.277,1655,C[NH+](C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1
-7.4527,1657,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1
-6.34782,1661,OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO
-6.8685,1664,CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1
-6.51648,1672,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1
-8.63941,1673,Nc1nc2c(ncn2COCCO[P@@](=O)(O)O[P@@](=O)(O)OP(=O)(O)O)c(=O)[nH]1
-7.82097,1674,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO[P@](=O)(O)O[P@@](=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O
-8.54463,1679,Nc1nc2c(c(=O)[nH]1)N(C=O)[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2
-5.53996,1726,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)[C@H]1c1ccccc1[N+](=O)[O-]
-7.70541,1727,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H]([NH3+])c3ccccc3)[C@H]2SC1
-7.93248,1730,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1
-6.42041,1734,O=C(O[C@H]1C[N@H+]2CC[C@@H]1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1
-7.1748,1743,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1
-6.70142,1747,[NH3+]C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H]([NH3+])[C@H]3O)[C@H]([NH3+])C[C@@H]2[NH3+])[C@H]([NH3+])C[C@@H]1O
-6.10492,1750,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
-6.11351,1754,CCN1C[C@H](CC[NH+]2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O
-6.99935,1756,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O
-5.74751,1764,COc1ccc2c(c1)N(C[C@H](C)C[NH+](C)C)c1ccccc1S2
-5.8924,6209,CC[NH2+]C[C@H]1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC)c3c2F)C1
-7.98898,6246,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23
-7.05306,6259,C[NH+]1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1
-6.24455,6273,C[NH+]1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1
-7.71845,6378,C[C@@H]1c2ccccc2CN1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
-6.52085,7075,CC1(C)CC(C)(C)c2cc(NC(=S)Nc3ccc([N+](=O)[O-])cc3)ccc2S1
-7.5953,7467,CC(C)(CNC(N)=O)[NH2+]C[C@@H](O)COC(=O)c1ccccc1F
-8.34984,7492,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1
-7.73641,7643,O=C(Nc1ccc(Cl)cc1)NS(=O)(=O)c1ccc2c(c1)CCC2
-6.89628,7797,C[C@@]1(c2ccccc2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O
-6.85185,8148,CCOC(=O)c1cc(NC(=O)c2cccs2)ccc1OC[C@H](O)C[NH2+]C(C)(C)C
-7.69976,8273,O=C(O)COc1ccc(CCNS(=O)(=O)c2ccccc2)cc1
-6.93961,8412,O=C1c2ccccc2S(=O)(=O)N1CCCC[NH+]1CCN(c2ncccn2)CC1
-6.50928,8514,CC(C)(C)[C@]1(O)CC[N@H+]2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1
-6.52328,8809,CC[N@H+]1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC
-6.85589,8846,CC(C)(C)c1cc(C(=O)c2cccs2)cc(C(C)(C)C)c1O
-6.39797,8946,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCC[N@H+]2CC)c1O
-6.63745,9194,CCCCN(CCCC)C(=O)C[N@@H+]1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1
-7.29459,9440,CN(Cc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccc2c3c(cccc13)C(N)=[NH+]2
-6.57347,9484,CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1
-7.86533,9960,CC[C@H](NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccccc1
-7.86777,9967,C[NH+]1CC[NH+](CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1
-6.47502,10085,CC(C)Oc1ccccc1N1CC[NH+](Cc2cccc(C(=O)N3CCCCC3)c2)CC1
-7.81837,10188,CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1
-6.10918,10272,O=C1CC[C@@](c2ccccc2)(C2CC[NH+](Cc3ccccc3)CC2)C(=O)N1
-7.43512,10413,O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21
-7.65795,10445,CC[NH+](CC)CCNC(=O)c1cc(Cl)c(NC(=O)COc2ccc(Cl)cc2)cc1OC
-7.67316,11252,Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC=O)cn3C)cn2C)cc1C(=O)NCCC(N)=[NH2+]
-7.04841,11417,COC1=C(N)C(=O)c2nc(-c3nc(C(=O)O)c(C)c(-c4ccc(OC)c(OC)c4O)c3N)ccc2C1=O
-6.91053,11672,CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1
-6.66422,12213,CN1c2c(nc(N)[nH]c2=O)NC[C@@H]1CCNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
-6.19746,12314,CN(C)S(=O)(=O)N[C@H]1C[C@@H]2c3cccc4c3c(cn4C)C[C@H]2[N@@H+](C)C1
-6.53856,12531,CNC(=S)NS(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1OC
-6.11874,12608,Cc1[nH]c[nH+]c1CSCCNC(=[NH2+])NCCCc1c[nH]c[nH+]1
-6.61576,12713,O=C1NCCN1CC[NH+]1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1
-6.42178,12806,CNC(=O)NS(=O)(=O)c1ccc(CCNC(=O)c2cc(Cl)ccc2OC)cc1
-8.54704,13134,CC(C)[C@H](NC(=O)c1ccc2ccccc2n1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C[N@@H+]1CC[C@@H](OCc2ccncc2)C[C@H]1C(=O)NC(C)(C)C
-6.65669,13178,COc1ccc(C(=O)c2c(C)n(CC[NH+]3CCOCC3)c3ccccc23)cc1
-6.45032,13280,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21
-5.60616,13291,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
-7.72004,13376,COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1
-7.44926,13608,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCC[NH+]1CCCC1
-6.46226,13878,C#CCCCC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
-7.87258,14249,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)O[P@@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
-6.98569,14370,CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1C[NH2+]CCO1
-5.88105,14376,COc1cc(C(C)=O)ccc1OCCC[NH+]1CCC(c2noc3cc(F)ccc23)CC1
-8.30571,14762,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1
-7.66569,14830,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
-6.18818,15023,O=C(CCC[NH+]1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1
-5.96869,15245,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CC[N@H+]3C[C@@H]2CC[C@@H]1O
-5.59764,15413,CO[C@@]1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@@H]21
-5.9939,15511,CC[NH+]1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
-6.67319,16134,CCOC(=O)C(=O)Nc1nc(-c2ccc(OC)cc2)cs1
-5.6252,16498,C=C1C[C@H]2C=Nc3cc(OCCCOc4cc5c(cc4OC)C(=O)N4CC(=C)C[C@H]4C=N5)c(OC)cc3C(=O)N2C1
-9.58196,16596,CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12
-7.54701,17045,CC[NH+](CC)C[C@H]1CCCC[N@@H+]1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21
-6.68588,17157,CC(C)(C)c1ccc([C@@H](O)CCC[NH+]2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
-4.83123,17289,N#C/[NH+]=C(\NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1
-6.67559,17313,CCOC(=O)C[C@H](NC(=O)CN1C(=O)N[C@@](C)(c2ccc(C(N)=[NH2+])cc2)C1=O)c1ccccc1
-6.93329,17344,O=S(=O)(Nc1cccc(OCc2ccc3ccccc3n2)c1)C(F)(F)F
-7.32812,17423,COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC
-6.8975,17669,O=C1NC(=O)[C@H](Cc2ccc3c(c2)CC[C@H](Cc2ccccc2)O3)S1
-5.71999,18041,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1C[N@H+]2CC[C@@H]1CC2
-7.75788,18197,CC(C)(CC(=O)O)Cc1nc2cc(Cl)cnc2n1Cc1ccc(Cl)cc1
-7.56047,18301,CCCCOC(=O)N[C@@H](CNC(=O)C[C@H]1CC(c2ccc(C(N)=[NH2+])cc2)=NO1)C(=O)OC
-5.45728,18442,c1cc(C[N@H+]2CCC[NH2+]CC[NH2+]CCC[NH2+]CC2)ccc1C[N@@H+]1CCC[NH2+]CC[NH2+]CCC[NH2+]CC1
-6.40181,18531,CC1(C)CN2C(=O)c3[nH]c[nH+]c3N(Cc3ccc(Cl)cc3)C2=[NH+]1
-8.66141,18647,O=S(=O)(c1[nH]c(-c2ccc(F)cc2)c(-c2ccc(F)cc2)[nH+]1)C(F)(F)C(F)F
-6.81057,18786,C[NH+](C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1
-7.16711,18901,Cc1cc(C)cc(NC(=O)Cc2ccc(OC(C)(C)C(=O)O)cc2)c1
-7.2171,19004,Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O
-6.00263,19019,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CC[N@@H+]3CC2CC2)[C@H]1O5
-5.81636,19215,Cn1cc2c3c(cccc31)[C@H]1C[C@@H](CNC(=O)OCc3ccccc3)C[N@H+](C)[C@@H]1C2
-6.81487,19224,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
-6.92555,19611,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C
-7.09026,19892,O=c1[nH]c2cc(C(F)(F)F)c(N3CCOCC3)cc2n(CP(=O)(O)O)c1=O
-9.60537,20210,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1
-5.9767,20679,CCC(=O)N(c1ccc(Cl)c(Cl)c1)[C@@H]1CCC[C@@H]1[NH+](C)C
-8.47476,20684,COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1
-6.62148,20734,CNc1cc(OC)c(C(=O)N[C@@H]2CC[N@H+](Cc3ccccc3)[C@H]2C)cc1Cl
-9.00109,21333,O=C(Nc1cccc2c(=O)cc(-c3nnn[nH]3)oc12)c1ccc(OCCCCc2ccccc2)cc1
-6.40611,21869,O=C(Nc1ccc(Br)cc1)c1cc(Br)ccc1O
-6.0603,22016,CCCc1c(OCCCCCOc2cc3c(cc2C(C)=O)CC[C@@H](C(=O)O)O3)ccc(C(C)=O)c1O
-7.84437,22055,CONC(=O)Nc1ccc(-c2sc3c(c2C[N@@H+](C)Cc2ccccc2)c(=O)n(-c2ccccc2)c(=O)n3Cc2c(F)cccc2F)cc1
-5.92963,22097,CN1C(=O)[C@H](O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21
-5.88983,22150,C[NH+]1CC[NH+]([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1
-5.216,22242,CC[N@H+]1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC
-7.15573,22776,O=C(O)CCS[C@H](c1ccccc1CCCCCCCCc1ccccc1)[C@@H](O)C(=O)O
-5.03617,23013,NC(=[NH2+])c1ccc(OCCCOc2ccc(C(N)=[NH2+])cc2)cc1
-7.81297,23261,COc1cc(OC)nc(O[C@H](C(=O)O)C(OC)(c2ccccc2)c2ccccc2)n1
-8.79489,23293,CC(C)=CCC/C(C)=C/CC/C(C)=C/CSc1ccccc1C(=O)O
-7.66353,24038,CCO[C@@H](Cc1ccc(OCCN2c3ccccc3Oc3ccccc32)cc1)C(=O)O
-7.37086,24057,NC(=[NH2+])c1ccc(-c2ccc(-c3ccc(C(N)=[NH2+])cc3)o2)cc1
-6.77014,24072,C[C@@H](Cc1ccccc1)[NH2+]CCC(c1ccccc1)c1ccccc1
-7.91988,24646,COc1ccc(-c2[nH]c3ccc(C4=NNC(=O)C[C@@H]4C)cc3[nH+]2)cc1
-6.23061,24778,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)[NH2+]CCOc1ccccc1OCC(F)(F)F
-8.56877,24828,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CC[NH+](C)CC1
-6.58729,24944,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O
-6.75484,24991,C[S@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
-5.42324,25105,NC(=[NH2+])c1ccc(OCCCCCCOc2ccc(C(N)=[NH2+])cc2)cc1
-7.14217,25202,CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21
-5.09101,25263,O=C(O)[C@H]1CCCN1C(=O)CCCCC(=O)N1CCC[C@@H]1C(=O)O
-7.32431,25336,C(=N/NC1=[NH+]CCN1)\c1c2ccccc2c(/C=N/NC2=[NH+]CCN2)c2ccccc12
-8.70429,25892,CC(C)[C@@H](NC(=O)Cn1c(-c2ccccc2)ncc(N)c1=O)C(=O)c1nnc(C(C)(C)C)o1
-6.89784,26291,C[NH+](C)CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12
-5.0832,26319,CCC(=O)C(CCCCCCOc1ccc(OC)cc1Cl)C(=O)CC
-6.87836,26479,c1ccc(C2(c3ccccc3)OC[C@H]([C@H]3CCCC[NH2+]3)O2)cc1
-5.74775,26505,CC[NH+](CC)CCOC(=O)C(C)(c1ccccc1)c1ccccc1
-6.38235,26984,CCCCNC(=O)NC1CCN(c2ncnc3cc(OC)c(OC)cc23)CC1
-3.87363,27114,O=C1NC2(CCCCC2)C(=O)N1CC[NH+](CCCl)CCCl
-6.70286,27289,C=C(c1ccccc1OCc1cccc(Cl)c1)n1ccnc1
-8.8134,27507,c1ccc(C(O[C@@H]2CCC[NH+](CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1
-9.46984,27759,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1
-7.69415,27926,c1ccc([C@H]2CC[N@H+](C[C@@H]3CCCc4c3ccc3c4OCO3)C2)cc1
-7.0379,28211,COc1ccc2c(c1)CCC(c1ccccc1)=C2c1ccc(OCC[NH+]2CCCC2)cc1
-6.69637,28338,CCCc1cc2c(s1)C[NH2+][C@@H]1CCc3cc(O)c(O)cc3[C@@H]21
-6.00105,28509,CCCCCCCCCCCCCCCCCCOC[C@@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC
-7.08432,28564,O[C@H](C[NH+]1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1
-6.36277,28636,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F
-6.23514,28930,CCCCCCCCCCCCCCCCSC[C@H](COC)CO[P@@](=O)([O-])OCC[N+](C)(C)C
-7.43741,29188,COc1ccc(C[NH+]2CC[NH+](C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC
-6.32272,29292,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H]([NH3+])Cc1ccccc1)C(=O)O
-7.93589,29404,Cc1nc(OCCCCC[NH+]2CCCCC2)cc(-c2ccc(F)cc2)n1
-7.64224,29609,Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1
-7.17533,29741,C[NH+](C)CCOc1ccccc1-c1nc(-c2ccccc2)no1
-7.09659,30008,Fc1ccc(C(c2ccc(F)cc2)[NH+]2CC[NH+](C/C=C/c3ccccc3)CC2)cc1
-4.97173,30044,NC(=[NH2+])c1ccc(OCCCOc2ccc(C(N)=[NH2+])cc2Br)c(Br)c1
-6.92778,30054,O=C(Cn1c(Cl)cnc(NCC(F)(F)c2ccccn2)c1=O)NCc1ncccc1F
-6.7099,30116,CCn1cc(C(=O)O)c(=O)c2cnc(N3CC[NH2+]CC3)nc21
-5.23151,31400,O=C1c2cccc3cccc(c23)C(=O)N1CC[NH2+]CCC[NH2+]CCN1C(=O)c2cccc3cccc(c23)C1=O
-7.82599,31601,CC(C)(C)S(=O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c[nH+]1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)C1CC1
-5.80073,31634,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br
-8.40615,31965,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCC[NH+]1CCOCC1
-7.04498,32227,CCn1c(-c2ccc(OC(C)=O)cc2)c(C)c2cc(OC(C)=O)ccc21
-6.41844,32479,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2
-9.799,32911,CCN(CC)c1ccc2cc(C(=O)Nc3ccc4[nH]c(C(=O)N5C[C@@H](CCl)c6c5cc(OC(=O)Nc5ccccc5)c5[nH]cc(C)c65)cc4c3)oc2c1
-7.8577,34124,COc1ccc2c(c1OCc1ccccc1)C[C@@H](C(=O)O)N(C(=O)C(c1ccccc1)c1ccccc1)C2
-6.90483,34234,CCOP(=O)(Cc1ccc(C(=O)Nc2ccc(Br)cc2C#N)cc1)OCC
-5.12768,34246,CSc1c(Cl)nc(NC(C)C)nc1N1CC[NH+](C)CC1
-8.67277,34412,Nc1nc2c(c(=O)[nH]1)C[C@@H](CCc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2
-7.36338,34431,CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1
-6.08475,34913,Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1
-6.96426,35057,O=C1CC2(CCCC2)CC(=O)N1CCCC[NH+]1CCN(c2nsc3ccccc23)CC1
-7.58908,35228,COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(C[NH+]4CCCC4)c(O)c(C[NH+]4CCCC4)c3)c2n1
-8.67236,35306,C[C@@H]([C@H]([NH3+])C(=O)N[C@H](C(=O)O)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O)[C@H](O)c1ccc(O)cn1
-6.40043,35802,COc1cc(NCCCCC[NH2+]C(C)C)c2ncccc2c1
-6.68908,36015,COC(=O)c1c(C)[nH]c2c(OC(=O)N3CC[NH+](C)CC3)cc3c(c12)[C@H](CBr)CN3C(=O)c1cc2cc(OC)c(OC)c(OC)c2[nH]1
-4.83639,36016,CCOC(=O)NC1=C(N2CC2)C(=O)C(NC(=O)OCC)=C(N2CC2)C1=O
-6.80273,36255,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)c(O)c1O
-9.8991,36506,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C
-7.47185,36565,CN(C(=O)CNC(=O)C[NH3+])c1ccc(Cl)cc1C(=O)c1ccccc1Cl
-6.68768,36648,COc1c(OC)c(OC(C)=O)c2cc(Cl)ccc2c1OC(C)=O
-6.49515,37624,CC(=O)c1ccc(C)cc1N[C@H](C(N)=O)c1c(Cl)cccc1Cl
-5.72411,37683,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CC[C@H]([NH3+])C3)nc21
-6.29932,37744,C[NH+](C)C/C=C(/c1ccc(Br)cc1)c1cccnc1
-6.42279,37858,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CC[NH2+]CC3)c(F)cc2c1=O
-8.62672,38434,Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O
-6.47462,38594,CC[NH+](CC)CCNC(=O)c1cc(Cl)c(N)cc1O[C@H](C)C(C)=O
-8.03658,38824,COc1ccccc1[C@H](C)C(=O)N1C[C@@H]2[C@H](C1)C(c1ccccc1)(c1ccccc1)CC[C@@]2(O)c1ccccc1OC
-6.64668,38827,CCCC[NH+](CCCC)C[C@H](O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1
-8.54288,38943,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3)nc2C)ccc1OCC(=O)O
-8.16993,38992,CCN(CC)S(=O)(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2[N@H+](C)C1
-6.89142,39373,Cc1ccc2c(c1O)N[C@H](O)[C@@H]1CC(/C=C/C(N)=O)=CN1C2=O
-6.44951,39516,CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)OCC
-6.20565,39541,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)[NH+](C)C)C(C)C
-6.14935,39560,CC(=O)c1ccc2c(c1)N(CCC[NH+](C)C)c1ccccc1S2
-8.39683,39861,CC1=C(/C=C/C(C)=C/C=C/c2ccc(C(=O)O)cc2)C(C)(C)CCC1
-6.80526,39933,CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1ccc(F)cc1)[C@@H](O)C(C)(C)O2
-6.94161,39999,S=C(NCCc1ccccn1)Nc1ccc(Br)cn1
-7.10205,40124,CC[NH+](CC)CCCNc1nccc2c(C)c3[nH]c4ccncc4c3cc12
-8.70958,40357,Cc1cccc(Nc2cc(Cl)nc(NCC(=O)O)n2)c1C
-8.04583,41194,CCCc1nc2c(n1Cc1ccc(-c3ccccc3-c3nnn[nH]3)cc1)C(=O)CCCC2
-7.19177,41306,CSc1cccc(N(C)C(=[NH2+])Nc2cc(SC)ccc2Cl)c1
-6.966,41355,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N
-6.29883,42126,COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)cc1OC1CCCC1
-6.69986,42407,COc1ccccc1CN(C[C@@H](Cc1c[nH]c2ccccc12)NC(=O)C[NH+]1CCC([NH+]2CCCCC2)CC1)C(C)=O
-7.36501,42641,CCCc1c2c(c(O)c3c(=O)cc(C(=O)O)oc13)CCCC2
-5.90553,43064,C(=C/c1ccccc1)\C[NH+]1CC[NH+](C(c2ccccc2)c2ccccc2)CC1
-6.32681,43482,C[NH+](C)CCN1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O
